Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
122,Wayne Ellington,SG,29,MIA,62,1500,12.6,.565,.710,.077,1.3,8.6,4.9,7.1,1.2,0.2,5.0,17.9,2.1,1.2,3.3,.105,1.8,-1.9,-0.2,0.7
123,Monta Ellis,SG,31,IND,74,1998,10.0,.514,.242,.230,1.1,10.3,5.7,17.2,2.0,1.2,18.0,16.8,-0.7,1.7,1.1,.026,-2.5,0.2,-2.3,-0.2
124,Joel Embiid,C,22,PHI,31,786,24.1,.584,.228,.569,8.5,25.6,17.0,16.0,1.7,7.7,17.9,36.0,0.5,1.5,1.9,.117,0.0,3.2,3.2,1.0
125,James Ennis,SF,26,MEM,64,1501,10.6,.581,.427,.343,5.1,14.9,9.9,6.5,1.6,1.2,13.8,13.0,1.4,1.7,3.2,.101,-1.0,1.0,0.0,0.8
126,Tyler Ennis,PG,22,TOT,53,588,11.0,.521,.337,.120,1.8,6.8,4.3,21.7,2.1,0.3,17.0,19.1,0.1,0.3,0.4,.033,-2.1,-2.7,-4.7,-0.4
127,Tyreke Evans,SF,27,TOT,40,788,15.5,.501,.319,.249,1.8,17.1,9.5,25.9,2.2,1.0,12.9,26.7,-0.2,0.9,0.7,.045,-0.7,-0.1,-0.9,0.2
128,Dante Exum,PG,21,UTA,66,1228,8.6,.521,.410,.201,2.9,9.3,6.2,14.2,0.9,0.8,16.8,18.1,-0.1,1.3,1.2,.047,-2.0,-0.5,-2.5,-0.1
129,Kenneth Faried,PF,27,DEN,61,1296,20.3,.588,.014,.454,15.7,23.6,19.7,6.3,1.6,2.4,10.4,18.3,3.4,1.2,4.6,.169,0.9,-0.1,0.8,0.9
130,Jordan Farmar,PG,30,SAC,2,35,14.4,.500,.750,.000,3.3,6.5,4.9,38.6,2.9,0.0,20.0,19.4,0.0,0.0,0.0,.064,0.7,-3.8,-3.1,0.0
131,Derrick Favors,PF,25,UTA,50,1186,15.8,.512,.024,.261,9.2,20.2,14.9,7.9,2.0,2.7,11.4,20.7,0.5,2.2,2.7,.109,-2.4,2.3,-0.1,0.6
132,Kay Felder,PG,21,CLE,42,386,11.2,.462,.139,.310,0.9,10.5,5.9,22.7,2.3,1.5,14.7,24.3,-0.3,0.4,0.0,.004,-4.9,-1.2,-6.1,-0.4
133,Cristiano Felicio,C,24,CHI,66,1040,15.2,.601,.000,.419,12.8,19.5,16.1,5.7,1.2,1.2,11.2,12.4,2.1,1.3,3.4,.157,-0.6,0.5,-0.1,0.5
134,Raymond Felton,PG,32,LAC,80,1700,10.9,.496,.280,.125,2.2,11.8,7.1,16.3,2.0,1.1,13.3,16.5,0.2,1.8,2.0,.055,-1.8,0.9,-0.9,0.5
135,Yogi Ferrell,PG,23,TOT,46,1197,13.1,.533,.447,.226,1.8,9.2,5.3,23.2,1.8,0.7,13.9,19.6,0.8,1.0,1.8,.072,-0.1,-0.7,-0.7,0.4
136,Dorian Finney-Smith,PF,23,DAL,81,1642,7.7,.486,.574,.183,3.7,12.3,7.8,6.0,1.6,1.4,11.1,11.6,-0.1,1.5,1.4,.041,-2.8,1.3,-1.5,0.2
137,Bryn Forbes,SG,23,SAS,36,285,5.9,.462,.535,.061,0.8,8.2,4.6,11.7,0.2,0.0,9.8,17.9,-0.2,0.2,0.1,.014,-3.2,-2.8,-6.0,-0.3
138,Evan Fournier,SG,24,ORL,68,2234,13.9,.555,.387,.298,2.1,8.3,5.1,14.8,1.5,0.1,11.8,23.5,1.7,1.1,2.8,.059,0.8,-2.2,-1.3,0.4
139,Randy Foye,SG,33,BRK,69,1284,7.3,.506,.625,.194,0.8,11.9,6.4,15.2,1.3,0.5,18.5,14.4,-0.6,0.7,0.2,.006,-3.0,-1.0,-3.9,-0.6
140,Tim Frazier,PG,26,NOP,65,1525,12.4,.504,.317,.319,2.3,9.7,6.0,31.4,1.8,0.3,18.0,16.3,1.0,1.4,2.4,.075,-1.5,-0.7,-2.2,-0.1
141,Channing Frye,C,33,CLE,74,1398,15.6,.612,.644,.142,3.0,19.3,11.4,4.9,1.2,2.1,8.8,19.3,2.3,1.4,3.7,.125,0.8,-1.5,-0.6,0.5
142,Danilo Gallinari,SF,28,DEN,63,2134,17.4,.622,.432,.516,2.0,14.7,8.4,9.1,0.9,0.5,8.1,19.9,6.2,0.7,6.9,.154,2.9,-2.1,0.8,1.5
143,Langston Galloway,PG,25,TOT,74,1495,10.4,.510,.565,.117,1.9,9.3,5.6,9.4,1.5,0.3,7.4,18.4,0.2,1.1,1.3,.041,-0.9,-1.7,-2.6,-0.2
144,Patricio Garino,SG,23,ORL,5,43,-9.2,.000,.714,.000,2.5,15.6,8.9,0.0,0.0,0.0,30.0,10.2,-0.2,0.0,-0.2,-0.250,-14.1,-3.3,-17.3,-0.2
145,Marc Gasol,C,32,MEM,74,2531,20.2,.554,.231,.286,2.6,18.7,10.4,24.8,1.4,3.7,11.3,26.4,4.2,3.5,7.7,.145,2.1,2.2,4.2,4.0
146,Pau Gasol,C,36,SAS,64,1627,20.2,.578,.172,.305,7.6,26.8,17.4,14.7,0.8,3.5,10.6,21.3,3.3,3.1,6.4,.189,0.9,2.8,3.7,2.4
147,Rudy Gay,SF,30,SAC,30,1013,17.9,.559,.256,.312,4.0,17.5,10.8,13.9,2.2,2.3,12.8,25.8,0.8,1.0,1.8,.086,0.3,0.4,0.7,0.7
148,Michael Gbinije,SG,24,DET,9,32,-2.1,.184,.400,.200,6.6,3.5,5.1,7.9,0.0,0.0,0.0,15.0,-0.1,0.0,-0.1,-0.136,-7.7,-2.8,-10.4,-0.1
149,Alonzo Gee,SF,29,DEN,13,89,3.1,.306,.214,.643,5.0,13.5,9.3,8.2,2.7,0.9,18.2,10.5,-0.1,0.1,-0.1,-0.032,-5.6,1.0,-4.6,-0.1
150,Paul George,SF,26,IND,75,2689,20.2,.586,.368,.277,2.5,17.9,10.3,16.1,2.2,0.9,12.6,28.9,4.0,3.1,7.1,.127,3.1,-0.3,2.8,3.2
151,Marcus Georges-Hunt,SG,22,ORL,5,48,10.2,.614,.286,1.429,2.2,18.7,10.2,8.3,1.0,0.0,14.9,12.3,0.1,0.0,0.1,.107,-3.4,-1.3,-4.7,0.0
152,Jonathan Gibson,PG,29,DAL,17,231,9.5,.492,.474,.305,0.5,11.1,5.5,18.8,1.8,0.0,16.3,26.3,-0.3,0.2,-0.1,-0.030,-3.3,-2.2,-5.5,-0.2
153,Taj Gibson,PF,31,TOT,78,1989,15.1,.543,.018,.223,8.6,18.0,13.2,5.9,1.1,2.6,11.9,19.3,1.6,2.5,4.0,.098,-2.4,0.3,-2.1,0.0
154,Manu Ginobili,SG,39,SAS,69,1291,13.9,.532,.517,.244,2.5,11.1,6.9,20.8,3.2,1.0,16.5,20.4,0.6,2.4,3.0,.110,0.5,1.4,1.9,1.3
155,Rudy Gobert,C,24,UTA,81,2744,23.3,.682,.002,.763,13.6,29.5,21.8,5.7,0.9,6.4,15.1,16.7,8.3,6.0,14.3,.250,1.4,4.5,5.8,5.4
156,Archie Goodwin,SG,22,TOT,15,214,18.7,.651,.227,.636,3.5,10.3,6.9,18.5,0.9,1.8,14.2,19.8,0.6,0.1,0.7,.153,0.6,-1.7,-1.1,0.0
157,Aaron Gordon,SF,21,ORL,80,2298,14.4,.530,.309,.251,5.3,14.1,9.6,10.5,1.4,1.4,8.5,20.1,2.0,1.7,3.7,.076,-0.2,-0.4,-0.7,0.8
158,Eric Gordon,SG,28,HOU,75,2323,13.1,.557,.651,.172,1.4,8.1,4.7,12.3,1.0,1.4,10.0,22.1,2.5,1.4,3.8,.079,1.0,-2.4,-1.4,0.4
159,Marcin Gortat,C,32,WAS,82,2556,15.5,.593,.003,.236,10.6,26.8,18.7,6.8,0.8,2.1,13.7,14.7,3.9,2.9,6.8,.128,-0.9,1.2,0.4,1.5
160,Treveon Graham,SG,23,CHO,27,189,10.6,.612,.375,.375,2.9,10.0,6.4,4.7,1.6,0.5,6.0,11.8,0.3,0.2,0.4,.108,-1.5,-1.3,-2.8,0.0
161,Jerami Grant,SF,22,TOT,80,1531,10.1,.556,.354,.448,2.7,12.2,7.4,4.2,1.1,4.1,10.1,12.1,1.1,1.8,2.9,.091,-3.0,0.9,-2.1,0.0
162,Jerian Grant,PG,24,CHI,63,1028,13.1,.555,.445,.243,1.8,9.9,5.8,17.3,2.3,0.6,11.7,16.0,1.3,1.2,2.5,.118,0.0,-0.3,-0.3,0.4
163,Danny Green,SG,29,SAS,68,1807,10.2,.537,.693,.071,2.0,11.8,7.0,9.6,2.0,2.6,14.1,13.5,0.4,3.0,3.4,.090,-0.3,2.7,2.4,2.0
164,Draymond Green,PF,26,GSW,76,2471,16.5,.522,.405,.328,4.6,20.9,13.3,27.6,3.0,3.4,19.8,16.2,2.8,5.4,8.2,.160,0.4,5.0,5.4,4.6
165,Gerald Green,SF,31,BOS,47,538,12.0,.524,.478,.177,3.6,13.9,8.8,9.8,0.8,1.1,9.1,22.7,0.1,0.4,0.6,.051,-1.9,-2.7,-4.7,-0.4
166,JaMychal Green,PF,26,MEM,77,2101,13.5,.601,.290,.334,8.8,21.1,14.8,6.3,1.1,1.5,14.1,14.4,3.1,2.6,5.8,.131,-0.4,1.0,0.6,1.4
167,Jeff Green,PF,30,ORL,69,1534,10.5,.505,.346,.301,2.7,12.8,7.6,8.1,1.2,0.7,10.6,20.3,-0.2,0.9,0.7,.022,-2.8,-1.8,-4.6,-1.0
168,Blake Griffin,PF,27,LAC,61,2076,22.7,.569,.116,.434,6.1,20.2,13.4,24.5,1.4,0.9,10.9,28.0,5.4,2.4,7.7,.179,3.2,1.3,4.4,3.4
169,Justin Hamilton,C,26,BRK,64,1177,13.6,.550,.478,.137,6.5,17.0,11.8,7.3,1.2,2.8,9.7,16.2,1.0,1.0,2.1,.084,-0.9,0.2,-0.8,0.4
170,A.J. Hammons,C,24,DAL,22,163,8.4,.472,.238,.476,5.4,20.9,12.8,3.8,0.3,7.2,16.4,17.6,-0.2,0.2,0.0,-0.001,-7.5,1.9,-5.6,-0.1
171,Tim Hardaway,SG,24,ATL,79,2154,15.2,.568,.457,.235,1.8,9.5,5.7,14.3,1.3,0.6,9.5,22.5,2.7,2.1,4.8,.107,1.3,-1.5,-0.3,0.9
172,James Harden,PG,27,HOU,81,2947,27.3,.613,.493,.575,3.5,20.9,12.2,50.7,2.0,1.0,19.5,34.2,11.5,3.6,15.0,.245,8.7,1.5,10.1,9.0
173,Maurice Harkless,SF,23,POR,77,2223,13.2,.570,.311,.199,6.2,10.8,8.5,6.0,1.9,2.5,11.1,15.1,2.4,1.9,4.2,.092,0.0,0.8,0.8,1.5
174,Justin Harper,PF,27,PHI,3,31,4.9,.500,.583,.000,7.1,10.7,8.9,10.5,0.0,0.0,25.0,22.4,-0.1,0.0,-0.1,-0.103,-5.1,-3.8,-8.8,-0.1
175,Montrezl Harrell,C,23,HOU,58,1064,19.2,.662,.020,.351,8.3,14.2,11.2,9.6,0.9,3.2,9.9,17.6,3.1,1.0,4.1,.183,0.8,0.2,0.9,0.8
176,Devin Harris,PG,33,DAL,65,1087,13.8,.549,.519,.378,1.1,13.0,6.8,20.0,2.1,0.6,12.5,19.7,1.1,1.1,2.2,.096,-0.1,-0.3,-0.4,0.4
177,Gary Harris,SG,22,DEN,57,1782,16.5,.611,.400,.210,3.0,8.0,5.5,13.6,1.9,0.3,9.8,18.4,3.9,0.7,4.6,.124,3.1,-1.6,1.5,1.6
178,Joe Harris,SG,25,BRK,52,1138,9.0,.558,.610,.135,1.5,12.0,6.8,7.3,1.2,0.5,12.5,16.5,0.1,0.6,0.8,.032,-1.4,-1.5,-3.0,-0.3
179,Manny Harris,SG,27,DAL,4,25,-2.2,.239,.133,.267,13.3,29.3,20.9,12.7,0.0,0.0,10.7,35.4,-0.2,0.0,-0.2,-0.364,-15.1,-3.8,-18.8,-0.1
180,Tobias Harris,PF,24,DET,82,2567,16.9,.568,.295,.213,2.6,15.6,8.8,8.8,1.2,1.3,7.6,21.7,4.0,2.8,6.9,.129,1.1,0.1,1.2,2.1
181,Aaron Harrison,SG,22,CHO,5,17,-2.2,.102,.500,.500,0.0,19.5,9.7,22.6,0.0,0.0,0.0,12.9,-0.1,0.0,-0.1,-0.146,-9.6,-2.1,-11.6,0.0
182,Andrew Harrison,PG,22,MEM,72,1474,8.7,.477,.433,.539,1.7,9.0,5.3,20.0,1.9,1.3,16.0,16.4,0.0,1.5,1.6,.051,-2.4,0.0,-2.5,-0.2
183,Udonis Haslem,C,36,MIA,17,130,8.4,.524,.130,.652,6.7,24.1,15.3,6.4,1.9,0.6,21.3,12.8,0.0,0.2,0.2,.069,-4.9,1.1,-3.7,-0.1
184,Spencer Hawes,PF,28,TOT,54,797,15.6,.562,.292,.188,5.3,21.5,13.4,16.5,0.9,3.3,14.0,19.8,0.7,1.0,1.7,.102,-1.2,0.8,-0.5,0.3
185,Gordon Hayward,SF,26,UTA,73,2516,22.2,.595,.324,.371,2.3,15.4,9.0,18.2,1.5,0.6,9.4,27.6,7.1,3.3,10.4,.199,4.2,0.0,4.2,4.0
186,Gerald Henderson,SG,29,PHI,72,1667,10.8,.529,.313,.298,2.2,10.0,6.1,10.5,1.2,0.7,9.0,17.9,1.0,1.0,2.1,.059,-1.8,-1.2,-3.1,-0.5
187,John Henson,C,26,MIL,58,1123,15.3,.550,.003,.346,9.6,20.8,15.3,7.7,1.3,6.1,13.0,16.6,1.1,1.6,2.7,.115,-2.6,2.5,-0.1,0.5
188,Juan Hernangomez,PF,21,DEN,62,842,13.3,.592,.504,.339,5.7,18.7,12.3,4.7,1.7,1.1,10.7,14.6,1.2,0.6,1.8,.103,-0.1,-1.2,-1.3,0.1
189,Willy Hernangomez,C,22,NYK,72,1324,18.9,.564,.032,.269,13.8,27.1,20.4,11.5,1.5,2.2,16.1,20.3,1.8,1.6,3.4,.123,-0.6,0.6,0.0,0.7
190,Mario Hezonja,SF,21,ORL,65,960,7.2,.450,.436,.152,2.2,14.7,8.3,9.6,1.5,1.2,14.1,18.8,-1.4,0.7,-0.7,-0.034,-4.8,-1.0,-5.8,-0.9
191,Roy Hibbert,C,30,TOT,48,682,13.6,.614,.000,.510,8.7,16.2,12.4,4.6,0.6,5.9,15.1,14.0,1.0,0.8,1.8,.130,-2.9,1.9,-1.1,0.2
192,Buddy Hield,SG,23,TOT,82,1888,11.8,.540,.493,.099,2.0,13.5,7.8,10.3,1.0,0.4,11.2,21.4,0.0,1.3,1.3,.032,-0.9,-1.9,-2.8,-0.4
193,Nene Hilario,C,34,HOU,67,1198,18.9,.630,.023,.496,8.6,16.9,12.8,8.6,2.2,2.7,13.1,19.7,2.5,1.6,4.1,.165,-0.4,0.9,0.5,0.8
194,George Hill,PG,30,UTA,49,1544,19.3,.599,.384,.323,1.8,10.5,6.2,22.6,1.7,0.6,10.9,23.5,4.0,1.9,5.9,.182,3.8,-0.3,3.6,2.2
195,Jordan Hill,C,29,MIN,7,47,5.5,.432,.000,.154,19.6,15.1,17.4,0.0,1.1,0.0,22.4,16.8,-0.1,0.0,0.0,-0.033,-6.7,-6.2,-12.9,-0.1
196,Solomon Hill,SF,25,NOP,80,2374,8.0,.528,.566,.268,2.3,11.4,6.8,8.1,1.5,1.1,13.3,11.5,0.4,2.3,2.7,.055,-1.8,1.5,-0.3,1.0
197,Darrun Hilliard,SG,23,DET,39,381,5.9,.459,.365,.222,0.6,9.2,4.7,12.3,1.5,0.4,16.8,19.3,-0.6,0.4,-0.2,-0.027,-5.0,-1.1,-6.1,-0.4
198,Jrue Holiday,PG,26,NOP,67,2190,17.1,.532,.314,.188,2.2,10.6,6.4,35.9,2.2,1.6,16.7,23.5,1.2,2.6,3.8,.084,1.2,0.5,1.7,2.0
199,Justin Holiday,SG,27,NYK,82,1639,12.7,.549,.507,.149,1.8,13.1,7.4,9.2,2.0,1.5,10.3,16.9,1.3,1.2,2.5,.073,-0.3,-0.8,-1.1,0.4
200,Rondae Hollis-Jefferson,SF,22,BRK,78,1761,13.7,.517,.124,.467,5.8,21.1,13.6,13.4,2.2,1.9,15.1,18.7,0.4,2.2,2.6,.070,-2.9,1.9,-1.0,0.4
201,Richaun Holmes,C,23,PHI,57,1193,18.6,.611,.187,.250,8.7,20.1,14.4,8.3,1.7,3.7,10.7,18.6,2.2,1.6,3.7,.151,0.2,1.5,1.7,1.1
202,Rodney Hood,SG,24,UTA,59,1593,12.4,.522,.461,.173,1.2,13.1,7.3,10.1,1.3,0.6,8.3,22.9,0.7,1.9,2.6,.078,-0.3,-0.9,-1.2,0.3
203,Al Horford,C,30,BOS,68,2193,17.7,.553,.302,.169,4.9,18.6,11.8,24.4,1.2,3.3,11.9,19.8,3.6,2.7,6.3,.137,1.0,2.1,3.1,2.8
204,Danuel House,SG,23,WAS,1,1,12.2,,,,0.0,100.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.163,-16.4,-4.4,-20.8,0.0
205,Dwight Howard,C,31,ATL,74,2199,20.8,.627,.003,.692,15.0,31.7,23.5,7.8,1.4,3.6,17.5,19.2,3.8,4.5,8.3,.181,-0.5,2.8,2.3,2.4
206,Marcelo Huertas,PG,33,LAL,23,237,9.1,.417,.279,.250,0.9,10.5,5.5,30.8,2.1,0.7,20.1,17.0,-0.2,0.1,-0.1,-0.025,-4.6,-2.4,-7.0,-0.3
207,Josh Huestis,PF,25,OKC,2,31,26.1,.612,.364,.091,14.3,17.9,16.1,15.5,0.0,7.7,0.0,15.7,0.1,0.0,0.2,.265,3.9,1.8,5.7,0.1
208,Kris Humphries,PF,31,ATL,56,689,13.6,.514,.252,.383,9.7,23.0,16.4,6.4,1.1,2.6,10.1,17.6,0.6,1.1,1.6,.115,-3.0,0.3,-2.7,-0.1
209,R.J. Hunter,SG,23,CHI,3,9,-3.2,.000,1.000,.000,0.0,12.1,6.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,-0.088,-9.4,-2.1,-11.4,0.0
210,Serge Ibaka,PF,27,TOT,79,2422,16.4,.566,.323,.127,5.7,19.0,12.2,5.2,0.8,4.2,9.2,20.9,2.5,2.6,5.1,.101,-0.5,0.1,-0.4,1.0
211,Andre Iguodala,SF,33,GSW,76,1998,14.4,.624,.427,.246,3.0,13.1,8.3,16.7,1.8,1.5,11.2,11.2,4.1,2.9,6.9,.167,1.3,1.7,3.0,2.5
212,Ersan Ilyasova,PF,29,TOT,82,2142,14.6,.546,.452,.233,5.9,18.8,12.4,11.0,1.3,0.9,10.6,22.2,1.8,2.3,4.1,.091,0.3,-0.8,-0.5,0.8
213,Joe Ingles,SF,29,UTA,82,1972,12.4,.604,.619,.151,1.4,13.5,7.6,17.1,2.6,0.3,18.2,13.9,2.0,3.0,5.0,.122,0.9,1.8,2.7,2.3
214,Brandon Ingram,SF,19,LAL,79,2279,8.5,.474,.273,.312,2.8,12.8,7.6,10.5,1.1,1.3,12.9,16.8,-1.0,0.7,-0.3,-0.007,-3.1,-0.7,-3.8,-1.1
215,Kyrie Irving,PG,24,CLE,72,2525,23.0,.580,.311,.231,2.3,7.5,5.0,29.7,1.6,0.8,10.3,30.8,7.4,1.5,8.9,.170,4.8,-2.3,2.5,2.9
216,Jarrett Jack,PG,33,NOP,2,33,7.7,.773,.333,.667,0.0,0.0,0.0,20.3,3.0,0.0,43.6,9.2,0.0,0.0,0.0,.060,-5.3,-4.1,-9.3,-0.1
217,Demetrius Jackson,PG,22,BOS,5,17,30.8,.753,.250,1.500,13.2,13.0,13.1,28.2,0.0,0.0,0.0,17.3,0.1,0.0,0.1,.386,9.2,-2.8,6.4,0.0
218,Pierre Jackson,PG,25,DAL,8,84,13.0,.416,.282,.179,1.3,11.6,6.2,38.0,1.2,0.0,6.7,25.3,0.0,0.1,0.0,.021,-1.7,-2.8,-4.4,-0.1
219,Reggie Jackson,PG,26,DET,52,1424,14.9,.510,.272,.201,1.6,7.3,4.3,30.3,1.2,0.3,13.4,26.4,0.8,1.2,1.9,.065,0.6,-2.1,-1.4,0.2
220,LeBron James,SF,32,CLE,74,2794,27.0,.619,.254,.395,4.0,20.7,12.6,41.3,1.6,1.3,16.1,30.0,9.8,3.0,12.9,.221,6.8,1.6,8.4,7.3
221,Al Jefferson,C,32,IND,66,931,18.9,.526,.002,.180,9.2,24.2,16.8,11.0,1.0,1.5,6.1,26.1,1.2,1.1,2.3,.119,-1.5,-1.5,-3.1,-0.3
222,Richard Jefferson,SF,36,CLE,79,1614,8.2,.574,.542,.315,2.0,11.5,6.9,6.6,0.8,0.5,11.8,12.2,1.3,0.8,2.1,.063,-1.3,-1.0,-2.4,-0.1
223,John Jenkins,SG,25,PHO,4,13,17.3,.595,.400,.400,0.0,8.6,4.2,11.5,0.0,0.0,0.0,18.9,0.0,0.0,0.0,.167,1.4,-5.5,-4.1,0.0
224,Brandon Jennings,PG,27,TOT,81,1802,12.1,.479,.471,.284,1.8,10.1,5.9,30.4,1.9,0.2,17.5,17.6,0.7,1.0,1.7,.046,-0.8,-2.2,-3.0,-0.4
225,Jonas Jerebko,PF,29,BOS,78,1232,9.3,.537,.496,.141,5.5,19.1,12.3,8.1,1.0,1.1,12.3,11.4,0.8,1.3,2.1,.081,-2.4,0.3,-2.1,0.0
226,Amir Johnson,PF,29,BOS,80,1608,15.0,.628,.178,.270,8.2,17.0,12.6,13.0,1.6,3.2,15.7,13.6,2.9,2.1,5.0,.149,-0.2,2.4,2.2,1.7
227,Brice Johnson,PF,22,LAC,3,9,17.2,.286,.000,.000,12.8,24.2,18.6,18.6,11.1,9.1,12.5,39.8,-0.1,0.0,0.0,-0.164,-10.7,12.0,1.3,0.0
228,James Johnson,PF,29,MIA,76,2085,17.0,.564,.333,.280,3.5,16.6,9.9,20.9,1.8,3.2,16.5,22.0,1.9,3.2,5.1,.117,0.5,2.2,2.7,2.5
229,Joe Johnson,SF,35,UTA,78,1843,12.8,.542,.412,.123,2.1,12.7,7.6,12.6,1.0,0.8,9.5,18.5,1.7,2.1,3.8,.099,-0.1,-0.1,-0.2,0.8
230,Stanley Johnson,SF,20,DET,77,1371,7.2,.436,.422,.145,2.8,12.7,7.5,10.5,2.1,1.5,15.5,14.8,-1.4,1.8,0.4,.012,-3.8,1.8,-2.0,0.0
231,Tyler Johnson,PG,24,MIA,73,2178,15.9,.535,.303,.308,2.5,12.5,7.4,16.6,1.9,1.6,8.8,20.9,3.1,2.7,5.8,.128,0.7,0.7,1.5,1.9
232,Wesley Johnson,SF,29,LAC,68,810,8.4,.448,.590,.085,3.7,20.8,12.5,3.9,1.8,3.0,8.0,12.5,-0.3,1.2,0.9,.051,-3.4,1.6,-1.8,0.0
233,Nikola Jokic,C,21,DEN,73,2038,26.4,.640,.163,.267,11.6,27.2,19.5,28.8,1.5,2.1,15.2,23.5,7.7,2.0,9.7,.229,6.2,2.2,8.3,5.3
234,Dahntay Jones,SF,36,CLE,1,12,14.7,.461,.250,.500,9.5,8.9,9.2,14.5,0.0,0.0,9.3,39.9,0.0,0.0,0.0,-0.030,-3.8,-7.1,-10.9,0.0
235,Damian Jones,C,21,GSW,10,85,5.3,.466,.000,.625,12.4,17.0,14.8,0.0,0.6,3.7,22.7,13.4,-0.1,0.1,0.0,.018,-7.5,-2.1,-9.6,-0.2
236,Derrick Jones,SF,19,PHO,32,545,12.0,.604,.091,.339,7.6,8.2,7.9,3.1,1.2,1.9,8.6,11.7,0.9,0.2,1.1,.098,-0.5,-0.5,-1.1,0.1
237,James Jones,SF,36,CLE,48,381,11.3,.655,.717,.217,0.9,9.8,5.5,5.2,0.9,2.1,9.0,13.0,0.6,0.2,0.8,.104,0.0,-1.5,-1.5,0.0
238,Terrence Jones,PF,25,TOT,54,1270,16.1,.516,.153,.346,5.4,20.2,12.7,7.3,1.5,3.5,7.8,21.4,0.4,1.9,2.3,.087,-2.7,1.3,-1.4,0.2
239,Tyus Jones,PG,20,MIN,60,774,13.8,.523,.403,.238,1.5,8.7,5.0,28.0,3.1,0.6,16.0,13.6,1.0,0.6,1.5,.095,-0.4,-1.5,-1.9,0.0
240,DeAndre Jordan,C,28,LAC,81,2570,21.8,.673,.003,.737,13.3,34.6,24.2,5.7,1.0,4.3,13.2,15.3,7.2,4.6,11.8,.220,1.0,3.0,4.0,3.9
241,Cory Joseph,SG,25,TOR,80,2003,13.2,.518,.204,.185,2.9,10.4,6.6,20.0,1.7,0.6,13.1,18.4,1.7,1.7,3.4,.082,-0.4,-0.4,-0.8,0.6
242,Frank Kaminsky,C,23,CHO,75,1954,13.0,.502,.441,.195,3.2,15.8,9.5,13.5,1.2,1.5,8.0,21.8,0.4,1.9,2.3,.056,-0.8,-0.7,-1.5,0.2
